# Or's compilation of empirically constrained SFR(z) curves
# using a diet-Salpeter IMF
# (1) - redshift 
# (2) - Yuksel+ 08 
# (3) - Bouwens+ 10 without dust correction
# (4) - Bouwens+ 10 with dust correction
# (5) - Oda+. 08, lower limit
# (6) - Oda+ 08, upper limit
# (7) - Hopkins & Beacom 06 (Cole+ 01 fit)
# (8) - Giavalisco+ 04
# (9) - Behroozi+ 13
#    z               Y08        B10raw             B10corr       oda08lowlim    oda08uplim        HB06           G04               B13
   6.5700000e+00   1.2608511e-01   7.7929505e-03   9.5336141e-03   1.0028180e-02   2.8448000e-01   1.5454137e-02   9.3169759e-02   1.3377266e-02
   6.5800000e+00   1.2603518e-01   7.7638905e-03   9.4834042e-03   1.0001737e-02   2.8448000e-01   1.5356067e-02   9.3012949e-02   1.3303238e-02
   6.5900000e+00   1.2598534e-01   7.7349771e-03   9.4335245e-03   9.9753997e-03   2.8448000e-01   1.5258743e-02   9.2856448e-02   1.3229620e-02
   6.6000000e+00   1.2593559e-01   7.7062091e-03   9.3839723e-03   9.9491659e-03   2.8448000e-01   1.5162159e-02   9.2700255e-02   1.3156409e-02
   6.6100000e+00   1.2588592e-01   7.6775858e-03   9.3347450e-03   9.9230355e-03   2.8448000e-01   1.5066309e-02   9.2544371e-02   1.3083603e-02
   6.6200000e+00   1.2583634e-01   7.6491061e-03   9.2858401e-03   9.8970079e-03   2.8448000e-01   1.4971185e-02   9.2388794e-02   1.3011201e-02
   6.6300000e+00   1.2578684e-01   7.6207693e-03   9.2372550e-03   9.8710825e-03   2.8448000e-01   1.4876783e-02   9.2233525e-02   1.2939198e-02
   6.6400000e+00   1.2573742e-01   7.5925743e-03   9.1889873e-03   9.8452589e-03   2.8448000e-01   1.4783095e-02   9.2078564e-02   1.2867595e-02
   6.6500000e+00   1.2568809e-01   7.5645203e-03   9.1410344e-03   9.8195365e-03   2.8448000e-01   1.4690115e-02   9.1923910e-02   1.2796387e-02
   6.6600000e+00   1.2563884e-01   7.5366064e-03   9.0933940e-03   9.7939147e-03   2.8448000e-01   1.4597838e-02   9.1769562e-02   1.2725574e-02
   6.6700000e+00   1.2558968e-01   7.5088318e-03   9.0460635e-03   9.7683932e-03   2.8448000e-01   1.4506257e-02   9.1615521e-02   1.2655152e-02
   6.6800000e+00   1.2554060e-01   7.4811955e-03   8.9990405e-03   9.7429712e-03   2.8448000e-01   1.4415366e-02   9.1461787e-02   1.2585121e-02
   6.6900000e+00   1.2549160e-01   7.4536966e-03   8.9523227e-03   9.7176483e-03   2.8448000e-01   1.4325160e-02   9.1308358e-02   1.2515476e-02
   6.7000000e+00   1.2544269e-01   7.4263344e-03   8.9059076e-03   9.6924241e-03   2.8448000e-01   1.4235631e-02   9.1155235e-02   1.2446218e-02
   6.7100000e+00   1.2539385e-01   7.3991080e-03   8.8597930e-03   9.6672979e-03   2.8448000e-01   1.4146776e-02   9.1002417e-02   1.2377342e-02
   6.7200000e+00   1.2534510e-01   7.3720164e-03   8.8139764e-03   9.6422693e-03   2.8448000e-01   1.4058587e-02   9.0849904e-02   1.2308848e-02
   6.7300000e+00   1.2529643e-01   7.3450590e-03   8.7684557e-03   9.6173378e-03   2.8448000e-01   1.3971060e-02   9.0697696e-02   1.2240732e-02
   6.7400000e+00   1.2524785e-01   7.3182348e-03   8.7232284e-03   9.5925029e-03   2.8448000e-01   1.3884188e-02   9.0545792e-02   1.2172994e-02
   6.7500000e+00   1.2519934e-01   7.2915429e-03   8.6782923e-03   9.5677640e-03   2.8448000e-01   1.3797965e-02   9.0394193e-02   1.2105630e-02
   6.7600000e+00   1.2515092e-01   7.2649827e-03   8.6336453e-03   9.5431207e-03   2.8448000e-01   1.3712387e-02   9.0242897e-02   1.2038639e-02
   6.7700000e+00   1.2510258e-01   7.2385532e-03   8.5892850e-03   9.5185725e-03   2.8448000e-01   1.3627448e-02   9.0091904e-02   1.1972019e-02
   6.7800000e+00   1.2505431e-01   7.2122537e-03   8.5452092e-03   9.4941189e-03   2.8448000e-01   1.3543142e-02   8.9941214e-02   1.1905768e-02
   6.7900000e+00   1.2500613e-01   7.1860833e-03   8.5014158e-03   9.4697594e-03   2.8448000e-01   1.3459464e-02   8.9790827e-02   1.1839883e-02
   6.8000000e+00   1.2495803e-01   7.1600413e-03   8.4579025e-03   9.4454935e-03   2.8448000e-01   1.3376408e-02   8.9640743e-02   1.1774363e-02
   6.8100000e+00   1.2491001e-01   7.1341269e-03   8.4146673e-03   9.4213208e-03   2.8448000e-01   1.3293970e-02   8.9490960e-02   1.1709205e-02
   6.8200000e+00   1.2486207e-01   7.1083392e-03   8.3717080e-03   9.3972407e-03   2.8448000e-01   1.3212144e-02   8.9341479e-02   1.1644408e-02
   6.8300000e+00   1.2481421e-01   7.0826775e-03   8.3290226e-03   9.3732529e-03   2.8448000e-01   1.3130924e-02   8.9192299e-02   1.1579969e-02
   6.8400000e+00   1.2476643e-01   7.0571411e-03   8.2866088e-03   9.3493568e-03   2.8448000e-01   1.3050306e-02   8.9043420e-02   1.1515888e-02
   6.8500000e+00   1.2471872e-01   7.0317290e-03   8.2444646e-03   9.3255519e-03   2.8448000e-01   1.2970284e-02   8.8894842e-02   1.1452160e-02
   6.8600000e+00   1.2467110e-01   7.0064407e-03   8.2025881e-03   9.3018379e-03   2.8448000e-01   1.2890854e-02   8.8746564e-02   1.1388786e-02
   6.8700000e+00   1.2462356e-01   6.9812753e-03   8.1609771e-03   9.2782142e-03   2.8448000e-01   1.2812010e-02   8.8598585e-02   1.1325762e-02
   6.8800000e+00   1.2457609e-01   6.9562320e-03   8.1196296e-03   9.2546804e-03   2.8448000e-01   1.2733748e-02   8.8450906e-02   1.1263086e-02
   6.8900000e+00   1.2452870e-01   6.9313102e-03   8.0785436e-03   9.2312360e-03   2.8448000e-01   1.2656062e-02   8.8303526e-02   1.1200758e-02
   6.9000000e+00   1.2448139e-01   6.9065091e-03   8.0377172e-03   9.2078805e-03   2.8448000e-01   1.2578948e-02   8.8156445e-02   1.1138775e-02
   6.9100000e+00   1.2443416e-01   6.8818279e-03   7.9971483e-03   9.1846136e-03   2.8448000e-01   1.2502401e-02   8.8009662e-02   1.1077134e-02
   6.9200000e+00   1.2438700e-01   6.8572659e-03   7.9568351e-03   9.1614348e-03   2.8448000e-01   1.2426415e-02   8.7863177e-02   1.1015835e-02
   6.9300000e+00   1.2433993e-01   6.8328224e-03   7.9167756e-03   9.1383436e-03   2.8448000e-01   1.2350987e-02   8.7716989e-02   1.0954875e-02
   6.9400000e+00   1.2429292e-01   6.8084967e-03   7.8769679e-03   9.1153396e-03   2.8448000e-01   1.2276112e-02   8.7571098e-02   1.0894252e-02
   6.9500000e+00   1.2424600e-01   6.7842881e-03   7.8374101e-03   9.0924224e-03   2.8448000e-01   1.2201784e-02   8.7425505e-02   1.0833965e-02
   6.9600000e+00   1.2419915e-01   6.7601958e-03   7.7981003e-03   9.0695914e-03   2.8448000e-01   1.2128000e-02   8.7280207e-02   1.0774011e-02
   6.9700000e+00   1.2415238e-01   6.7362191e-03   7.7590366e-03   9.0468464e-03   2.8448000e-01   1.2054754e-02   8.7135205e-02   1.0714389e-02
   6.9800000e+00   1.2410569e-01   6.7123574e-03   7.7202172e-03   9.0241868e-03   2.8448000e-01   1.1982043e-02   8.6990499e-02   1.0655098e-02
   6.9900000e+00   1.2405907e-01   6.6886099e-03   7.6816403e-03   9.0016122e-03   2.8448000e-01   1.1909861e-02   8.6846087e-02   1.0596134e-02
   7.0000000e+00   1.2401253e-01   6.6649760e-03   7.6433041e-03   8.9791222e-03   2.8448000e-01   1.1838204e-02   8.6701971e-02   1.0537496e-02
   7.0100000e+00   1.2396606e-01   6.6414550e-03   7.6052067e-03   8.9567165e-03   2.8448000e-01   1.1767069e-02   8.6558148e-02   1.0479183e-02
   7.0200000e+00   1.2391967e-01   6.6180462e-03   7.5673464e-03   8.9343944e-03   2.8448000e-01   1.1696450e-02   8.6414620e-02   1.0421193e-02
   7.0300000e+00   1.2387335e-01   6.5947489e-03   7.5297214e-03   8.9121558e-03   2.8448000e-01   1.1626343e-02   8.6271385e-02   1.0363523e-02
   7.0400000e+00   1.2382711e-01   6.5715624e-03   7.4923299e-03   8.8900000e-03   2.8448000e-01   1.1556743e-02   8.6128442e-02   1.0306173e-02
   7.0500000e+00   1.2378095e-01   6.5484862e-03   7.4551702e-03   8.8679268e-03   2.8448000e-01   1.1487648e-02   8.5985793e-02   1.0249140e-02
   7.0600000e+00   1.2373485e-01   6.5255194e-03   7.4182407e-03   8.8459356e-03   2.8448000e-01   1.1419052e-02   8.5843435e-02   1.0192423e-02
   7.0700000e+00   1.2368883e-01   6.5026616e-03   7.3815395e-03   8.8240262e-03   2.8448000e-01   1.1350951e-02   8.5701369e-02   1.0136020e-02
   7.0800000e+00   1.2364289e-01   6.4799119e-03   7.3450650e-03   8.8021981e-03   2.8448000e-01   1.1283342e-02   8.5559595e-02   1.0079928e-02
   7.0900000e+00   1.2359702e-01   6.4572699e-03   7.3088155e-03   8.7804508e-03   2.8448000e-01   1.1216219e-02   8.5418111e-02   1.0024147e-02
   7.1000000e+00   1.2355122e-01   6.4347348e-03   7.2727894e-03   8.7587841e-03   2.8448000e-01   1.1149580e-02   8.5276917e-02   9.9686751e-03
   7.1100000e+00   1.2350550e-01   6.4123060e-03   7.2369849e-03   8.7371974e-03   2.8448000e-01   1.1083419e-02   8.5136014e-02   9.9135098e-03
   7.1200000e+00   1.2345985e-01   6.3899828e-03   7.2014006e-03   8.7156905e-03   2.8448000e-01   1.1017734e-02   8.4995400e-02   9.8586499e-03
   7.1300000e+00   1.2341427e-01   6.3677648e-03   7.1660347e-03   8.6942629e-03   2.8448000e-01   1.0952519e-02   8.4855075e-02   9.8040935e-03
   7.1400000e+00   1.2336877e-01   6.3456511e-03   7.1308856e-03   8.6729142e-03   2.8448000e-01   1.0887772e-02   8.4715039e-02   9.7498390e-03
   7.1500000e+00   1.2332334e-01   6.3236412e-03   7.0959517e-03   8.6516440e-03   2.8448000e-01   1.0823488e-02   8.4575291e-02   9.6958847e-03
   7.1600000e+00   1.2327798e-01   6.3017346e-03   7.0612315e-03   8.6304520e-03   2.8448000e-01   1.0759664e-02   8.4435830e-02   9.6422291e-03
   7.1700000e+00   1.2323269e-01   6.2799305e-03   7.0267234e-03   8.6093377e-03   2.8448000e-01   1.0696295e-02   8.4296657e-02   9.5888703e-03
   7.1800000e+00   1.2318748e-01   6.2582284e-03   6.9924259e-03   8.5883009e-03   2.8448000e-01   1.0633378e-02   8.4157771e-02   9.5358068e-03
   7.1900000e+00   1.2314234e-01   6.2366276e-03   6.9583373e-03   8.5673410e-03   2.8448000e-01   1.0570909e-02   8.4019171e-02   9.4830370e-03
   7.2000000e+00   1.2309726e-01   6.2151277e-03   6.9244563e-03   8.5464578e-03   2.8448000e-01   1.0508885e-02   8.3880857e-02   9.4305592e-03
   7.2100000e+00   1.2305226e-01   6.1937279e-03   6.8907812e-03   8.5256509e-03   2.8448000e-01   1.0447302e-02   8.3742828e-02   9.3783718e-03
   7.2200000e+00   1.2300734e-01   6.1724277e-03   6.8573105e-03   8.5049198e-03   2.8448000e-01   1.0386156e-02   8.3605085e-02   9.3264732e-03
   7.2300000e+00   1.2296248e-01   6.1512265e-03   6.8240429e-03   8.4842643e-03   2.8448000e-01   1.0325443e-02   8.3467626e-02   9.2748618e-03
   7.2400000e+00   1.2291769e-01   6.1301238e-03   6.7909767e-03   8.4636839e-03   2.8448000e-01   1.0265161e-02   8.3330451e-02   9.2235360e-03
   7.2500000e+00   1.2287298e-01   6.1091189e-03   6.7581106e-03   8.4431783e-03   2.8448000e-01   1.0205305e-02   8.3193559e-02   9.1724943e-03
   7.2600000e+00   1.2282833e-01   6.0882114e-03   6.7254430e-03   8.4227472e-03   2.8448000e-01   1.0145872e-02   8.3056951e-02   9.1217350e-03
   7.2700000e+00   1.2278375e-01   6.0674005e-03   6.6929726e-03   8.4023901e-03   2.8448000e-01   1.0086859e-02   8.2920625e-02   9.0712566e-03
   7.2800000e+00   1.2273925e-01   6.0466858e-03   6.6606979e-03   8.3821067e-03   2.8448000e-01   1.0028261e-02   8.2784582e-02   9.0210575e-03
   7.2900000e+00   1.2269481e-01   6.0260667e-03   6.6286176e-03   8.3618967e-03   2.8448000e-01   9.9700769e-03   8.2648820e-02   8.9711362e-03
   7.3000000e+00   1.2265045e-01   6.0055426e-03   6.5967301e-03   8.3417597e-03   2.8448000e-01   9.9123018e-03   8.2513340e-02   8.9214912e-03
   7.3100000e+00   1.2260615e-01   5.9851130e-03   6.5650342e-03   8.3216953e-03   2.8448000e-01   9.8549327e-03   8.2378140e-02   8.8721209e-03
   7.3200000e+00   1.2256192e-01   5.9647774e-03   6.5335284e-03   8.3017033e-03   2.8448000e-01   9.7979663e-03   8.2243221e-02   8.8230238e-03
   7.3300000e+00   1.2251776e-01   5.9445352e-03   6.5022113e-03   8.2817832e-03   2.8448000e-01   9.7413994e-03   8.2108581e-02   8.7741984e-03
   7.3400000e+00   1.2247367e-01   5.9243858e-03   6.4710817e-03   8.2619347e-03   2.8448000e-01   9.6852286e-03   8.1974221e-02   8.7256433e-03
   7.3500000e+00   1.2242965e-01   5.9043287e-03   6.4401382e-03   8.2421575e-03   2.8448000e-01   9.6294509e-03   8.1840139e-02   8.6773568e-03
   7.3600000e+00   1.2238570e-01   5.8843635e-03   6.4093793e-03   8.2224512e-03   2.8448000e-01   9.5740628e-03   8.1706336e-02   8.6293375e-03
   7.3700000e+00   1.2234182e-01   5.8644894e-03   6.3788039e-03   8.2028155e-03   2.8448000e-01   9.5190614e-03   8.1572811e-02   8.5815839e-03
   7.3800000e+00   1.2229800e-01   5.8447062e-03   6.3484107e-03   8.1832500e-03   2.8448000e-01   9.4644435e-03   8.1439563e-02   8.5340946e-03
   7.3900000e+00   1.2225425e-01   5.8250131e-03   6.3181982e-03   8.1637545e-03   2.8448000e-01   9.4102060e-03   8.1306593e-02   8.4868681e-03
   7.4000000e+00   1.2221057e-01   5.8054097e-03   6.2881652e-03   8.1443286e-03   2.8448000e-01   9.3563457e-03   8.1173898e-02   8.4399030e-03
   7.4100000e+00   1.2216696e-01   5.7858955e-03   6.2583105e-03   8.1249719e-03   2.8448000e-01   9.3028598e-03   8.1041480e-02   8.3931977e-03
   7.4200000e+00   1.2212341e-01   5.7664700e-03   6.2286327e-03   8.1056841e-03   2.8448000e-01   9.2497450e-03   8.0909337e-02   8.3467510e-03
   7.4300000e+00   1.2207993e-01   5.7471326e-03   6.1991306e-03   8.0864650e-03   2.8448000e-01   9.1969985e-03   8.0777469e-02   8.3005612e-03
   7.4400000e+00   1.2203652e-01   5.7278829e-03   6.1698030e-03   8.0673141e-03   2.8448000e-01   9.1446173e-03   8.0645875e-02   8.2546270e-03
   7.4500000e+00   1.2199318e-01   5.7087203e-03   6.1406487e-03   8.0482311e-03   2.8448000e-01   9.0925984e-03   8.0514556e-02   8.2089471e-03
   7.4600000e+00   1.2194990e-01   5.6896445e-03   6.1116663e-03   8.0292158e-03   2.8448000e-01   9.0409389e-03   8.0383510e-02   8.1635199e-03
   7.4700000e+00   1.2190669e-01   5.6706547e-03   6.0828547e-03   8.0102678e-03   2.8448000e-01   8.9896359e-03   8.0252737e-02   8.1183441e-03
   7.4800000e+00   1.2186354e-01   5.6517507e-03   6.0542127e-03   7.9913868e-03   2.8448000e-01   8.9386866e-03   8.0122236e-02   8.0734183e-03
   7.4900000e+00   1.2182046e-01   5.6329318e-03   6.0257391e-03   7.9725725e-03   2.8448000e-01   8.8880882e-03   7.9992008e-02   8.0287412e-03
   7.5000000e+00   1.2177745e-01   5.6141976e-03   5.9974327e-03   7.9538246e-03   2.8448000e-01   8.8378378e-03   7.9862051e-02   7.9843112e-03
   7.5100000e+00   1.2173450e-01   5.5955477e-03   5.9692923e-03   7.9351426e-03   2.8448000e-01   8.7879326e-03   7.9732365e-02   7.9401272e-03
   7.5200000e+00   1.2169162e-01   5.5769815e-03   5.9413168e-03   7.9165265e-03   2.8448000e-01   8.7383699e-03   7.9602950e-02   7.8961876e-03
   7.5300000e+00   1.2164881e-01   5.5584986e-03   5.9135049e-03   7.8979758e-03   2.8448000e-01   8.6891469e-03   7.9473804e-02   7.8524912e-03
   7.5400000e+00   1.2160605e-01   5.5400984e-03   5.8858556e-03   7.8794902e-03   2.8448000e-01   8.6402610e-03   7.9344928e-02   7.8090366e-03
   7.5500000e+00   1.2156337e-01   5.5217807e-03   5.8583677e-03   7.8610694e-03   2.8448000e-01   8.5917095e-03   7.9216322e-02   7.7658225e-03
   7.5600000e+00   1.2152075e-01   5.5035447e-03   5.8310401e-03   7.8427131e-03   2.8448000e-01   8.5434896e-03   7.9087983e-02   7.7228475e-03
   7.5700000e+00   1.2147819e-01   5.4853902e-03   5.8038716e-03   7.8244211e-03   2.8448000e-01   8.4955988e-03   7.8959913e-02   7.6801103e-03
   7.5800000e+00   1.2143570e-01   5.4673167e-03   5.7768612e-03   7.8061930e-03   2.8448000e-01   8.4480344e-03   7.8832110e-02   7.6376097e-03
   7.5900000e+00   1.2139327e-01   5.4493236e-03   5.7500078e-03   7.7880285e-03   2.8448000e-01   8.4007938e-03   7.8704575e-02   7.5953442e-03
   7.6000000e+00   1.2135091e-01   5.4314106e-03   5.7233101e-03   7.7699273e-03   2.8448000e-01   8.3538745e-03   7.8577305e-02   7.5533126e-03
   7.6100000e+00   1.2130861e-01   5.4135772e-03   5.6967673e-03   7.7518892e-03   2.8448000e-01   8.3072740e-03   7.8450302e-02   7.5115136e-03
   7.6200000e+00   1.2126637e-01   5.3958230e-03   5.6703782e-03   7.7339138e-03   2.8448000e-01   8.2609897e-03   7.8323565e-02   7.4699460e-03
   7.6300000e+00   1.2122420e-01   5.3781474e-03   5.6441416e-03   7.7160009e-03   2.8448000e-01   8.2150190e-03   7.8197092e-02   7.4286083e-03
   7.6400000e+00   1.2118209e-01   5.3605502e-03   5.6180567e-03   7.6981501e-03   2.8448000e-01   8.1693596e-03   7.8070884e-02   7.3874994e-03
   7.6500000e+00   1.2114004e-01   5.3430307e-03   5.5921222e-03   7.6803612e-03   2.8448000e-01   8.1240090e-03   7.7944940e-02   7.3466180e-03
   7.6600000e+00   1.2109806e-01   5.3255887e-03   5.5663373e-03   7.6626339e-03   2.8448000e-01   8.0789647e-03   7.7819259e-02   7.3059629e-03
   7.6700000e+00   1.2105614e-01   5.3082236e-03   5.5407008e-03   7.6449679e-03   2.8448000e-01   8.0342243e-03   7.7693841e-02   7.2655327e-03
   7.6800000e+00   1.2101429e-01   5.2909351e-03   5.5152117e-03   7.6273629e-03   2.8448000e-01   7.9897855e-03   7.7568686e-02   7.2253262e-03
   7.6900000e+00   1.2097249e-01   5.2737227e-03   5.4898690e-03   7.6098186e-03   2.8448000e-01   7.9456459e-03   7.7443793e-02   7.1853423e-03
   7.7000000e+00   1.2093076e-01   5.2565860e-03   5.4646717e-03   7.5923348e-03   2.8448000e-01   7.9018030e-03   7.7319161e-02   7.1455796e-03
   7.7100000e+00   1.2088909e-01   5.2395245e-03   5.4396188e-03   7.5749112e-03   2.8448000e-01   7.8582546e-03   7.7194790e-02   7.1060369e-03
   7.7200000e+00   1.2084748e-01   5.2225379e-03   5.4147093e-03   7.5575476e-03   2.8448000e-01   7.8149985e-03   7.7070680e-02   7.0667131e-03
   7.7300000e+00   1.2080594e-01   5.2056258e-03   5.3899422e-03   7.5402435e-03   2.8448000e-01   7.7720322e-03   7.6946830e-02   7.0276069e-03
   7.7400000e+00   1.2076446e-01   5.1887877e-03   5.3653166e-03   7.5229988e-03   2.8448000e-01   7.7293535e-03   7.6823239e-02   6.9887171e-03
   7.7500000e+00   1.2072303e-01   5.1720232e-03   5.3408315e-03   7.5058132e-03   2.8448000e-01   7.6869602e-03   7.6699906e-02   6.9500425e-03
   7.7600000e+00   1.2068167e-01   5.1553320e-03   5.3164858e-03   7.4886864e-03   2.8448000e-01   7.6448501e-03   7.6576833e-02   6.9115819e-03
   7.7700000e+00   1.2064038e-01   5.1387135e-03   5.2922788e-03   7.4716182e-03   2.8448000e-01   7.6030209e-03   7.6454017e-02   6.8733342e-03
   7.7800000e+00   1.2059914e-01   5.1221675e-03   5.2682093e-03   7.4546083e-03   2.8448000e-01   7.5614704e-03   7.6331458e-02   6.8352981e-03
   7.7900000e+00   1.2055796e-01   5.1056935e-03   5.2442766e-03   7.4376564e-03   2.8448000e-01   7.5201966e-03   7.6209157e-02   6.7974725e-03
   7.8000000e+00   1.2051685e-01   5.0892911e-03   5.2204795e-03   7.4207622e-03   2.8448000e-01   7.4791972e-03   7.6087112e-02   6.7598563e-03
   7.8100000e+00   1.2047579e-01   5.0729600e-03   5.1968173e-03   7.4039255e-03   2.8448000e-01   7.4384701e-03   7.5965322e-02   6.7224482e-03
   7.8200000e+00   1.2043480e-01   5.0566997e-03   5.1732891e-03   7.3871461e-03   2.8448000e-01   7.3980131e-03   7.5843788e-02   6.6852471e-03
   7.8300000e+00   1.2039386e-01   5.0405098e-03   5.1498938e-03   7.3704236e-03   2.8448000e-01   7.3578243e-03   7.5722509e-02   6.6482518e-03
   7.8400000e+00   1.2035299e-01   5.0243900e-03   5.1266306e-03   7.3537579e-03   2.8448000e-01   7.3179015e-03   7.5601484e-02   6.6114613e-03
   7.8500000e+00   1.2031217e-01   5.0083399e-03   5.1034986e-03   7.3371486e-03   2.8448000e-01   7.2782427e-03   7.5480713e-02   6.5748744e-03
   7.8600000e+00   1.2027142e-01   4.9923592e-03   5.0804970e-03   7.3205956e-03   2.8448000e-01   7.2388457e-03   7.5360195e-02   6.5384900e-03
   7.8700000e+00   1.2023073e-01   4.9764473e-03   5.0576248e-03   7.3040985e-03   2.8448000e-01   7.1997087e-03   7.5239930e-02   6.5023069e-03
   7.8800000e+00   1.2019009e-01   4.9606040e-03   5.0348811e-03   7.2876570e-03   2.8448000e-01   7.1608296e-03   7.5119918e-02   6.4663240e-03
   7.8900000e+00   1.2014952e-01   4.9448289e-03   5.0122652e-03   7.2712711e-03   2.8448000e-01   7.1222064e-03   7.5000157e-02   6.4305403e-03
   7.9000000e+00   1.2010900e-01   4.9291216e-03   4.9897761e-03   7.2549403e-03   2.8448000e-01   7.0838372e-03   7.4880647e-02   6.3949546e-03
   7.9100000e+00   1.2006855e-01   4.9134818e-03   4.9674130e-03   7.2386645e-03   2.8448000e-01   7.0457199e-03   7.4761388e-02   6.3595658e-03
   7.9200000e+00   1.2002815e-01   4.8979091e-03   4.9451750e-03   7.2224434e-03   2.8448000e-01   7.0078527e-03   7.4642379e-02   6.3243728e-03
   7.9300000e+00   1.1998781e-01   4.8824030e-03   4.9230614e-03   7.2062768e-03   2.8448000e-01   6.9702336e-03   7.4523620e-02   6.2893746e-03
   7.9400000e+00   1.1994753e-01   4.8669634e-03   4.9010712e-03   7.1901644e-03   2.8448000e-01   6.9328608e-03   7.4405110e-02   6.2545701e-03
   7.9500000e+00   1.1990731e-01   4.8515897e-03   4.8792036e-03   7.1741060e-03   2.8448000e-01   6.8957323e-03   7.4286849e-02   6.2199582e-03
   7.9600000e+00   1.1986714e-01   4.8362817e-03   4.8574579e-03   7.1581013e-03   2.8448000e-01   6.8588463e-03   7.4168836e-02   6.1855378e-03
   7.9700000e+00   1.1982704e-01   4.8210390e-03   4.8358332e-03   7.1421501e-03   2.8448000e-01   6.8222009e-03   7.4051070e-02   6.1513079e-03
   7.9800000e+00   1.1978699e-01   4.8058612e-03   4.8143287e-03   7.1262522e-03   2.8448000e-01   6.7857943e-03   7.3933552e-02   6.1172674e-03
   7.9900000e+00   1.1974700e-01   4.7907480e-03   4.7929436e-03   7.1104072e-03   2.8448000e-01   6.7496247e-03   7.3816281e-02   6.0834153e-03
   8.0000000e+00   1.1970707e-01   4.7756991e-03   4.7716771e-03   7.0946151e-03   2.8448000e-01   6.7136902e-03   7.3699255e-02   6.0497505e-03
   8.0100000e+00   1.1966720e-01   4.7607141e-03   4.7505284e-03   7.0788755e-03   2.8448000e-01   6.6779891e-03   7.3582475e-02   6.0162720e-03
   8.0200000e+00   1.1962738e-01   4.7457926e-03   4.7294968e-03   7.0631883e-03   2.8448000e-01   6.6425196e-03   7.3465940e-02   5.9829788e-03
   8.0300000e+00   1.1958762e-01   4.7309344e-03   4.7085814e-03   7.0475531e-03   2.8448000e-01   6.6072800e-03   7.3349650e-02   5.9498698e-03
   8.0400000e+00   1.1954792e-01   4.7161390e-03   4.6877815e-03   7.0319698e-03   2.8448000e-01   6.5722685e-03   7.3233604e-02   5.9169441e-03
   8.0500000e+00   1.1950828e-01   4.7014062e-03   4.6670964e-03   7.0164381e-03   2.8448000e-01   6.5374833e-03   7.3117801e-02   5.8842005e-03
   8.0600000e+00   1.1946869e-01   4.6867356e-03   4.6465252e-03   7.0009579e-03   2.8448000e-01   6.5029228e-03   7.3002242e-02   5.8516382e-03
   8.0700000e+00   1.1942916e-01   4.6721269e-03   4.6260672e-03   6.9855287e-03   2.8448000e-01   6.4685852e-03   7.2886925e-02   5.8192560e-03
   8.0800000e+00   1.1938968e-01   4.6575798e-03   4.6057217e-03   6.9701506e-03   2.8448000e-01   6.4344689e-03   7.2771850e-02   5.7870531e-03
   8.0900000e+00   1.1935027e-01   4.6430939e-03   4.5854879e-03   6.9548232e-03   2.8448000e-01   6.4005723e-03   7.2657017e-02   5.7550283e-03
   8.1000000e+00   1.1931091e-01   4.6286689e-03   4.5653651e-03   6.9395462e-03   2.8448000e-01   6.3668935e-03   7.2542424e-02   5.7231808e-03
   8.1100000e+00   1.1927160e-01   4.6143045e-03   4.5453526e-03   6.9243196e-03   2.8448000e-01   6.3334311e-03   7.2428072e-02   5.6915095e-03
   8.1200000e+00   1.1923235e-01   4.6000003e-03   4.5254496e-03   6.9091430e-03   2.8448000e-01   6.3001833e-03   7.2313960e-02   5.6600135e-03
   8.1300000e+00   1.1919316e-01   4.5857561e-03   4.5056554e-03   6.8940163e-03   2.8448000e-01   6.2671487e-03   7.2200088e-02   5.6286917e-03
   8.1400000e+00   1.1915402e-01   4.5715716e-03   4.4859694e-03   6.8789391e-03   2.8448000e-01   6.2343254e-03   7.2086454e-02   5.5975433e-03
   8.1500000e+00   1.1911494e-01   4.5574463e-03   4.4663907e-03   6.8639114e-03   2.8448000e-01   6.2017121e-03   7.1973059e-02   5.5665673e-03
   8.1600000e+00   1.1907591e-01   4.5433800e-03   4.4469187e-03   6.8489329e-03   2.8448000e-01   6.1693070e-03   7.1859902e-02   5.5357627e-03
   8.1700000e+00   1.1903694e-01   4.5293725e-03   4.4275527e-03   6.8340033e-03   2.8448000e-01   6.1371087e-03   7.1746983e-02   5.5051285e-03
   8.1800000e+00   1.1899803e-01   4.5154233e-03   4.4082921e-03   6.8191226e-03   2.8448000e-01   6.1051156e-03   7.1634300e-02   5.4746639e-03
   8.1900000e+00   1.1895916e-01   4.5015322e-03   4.3891360e-03   6.8042903e-03   2.8448000e-01   6.0733262e-03   7.1521854e-02   5.4443679e-03
   8.2000000e+00   1.1892036e-01   4.4876988e-03   4.3700839e-03   6.7895064e-03   2.8448000e-01   6.0417389e-03   7.1409644e-02   5.4142395e-03
   8.2100000e+00   1.1888161e-01   4.4739230e-03   4.3511351e-03   6.7747707e-03   2.8448000e-01   6.0103522e-03   7.1297669e-02   5.3842779e-03
   8.2200000e+00   1.1884291e-01   4.4602043e-03   4.3322888e-03   6.7600828e-03   2.8448000e-01   5.9791647e-03   7.1185929e-02   5.3544820e-03
   8.2300000e+00   1.1880427e-01   4.4465424e-03   4.3135445e-03   6.7454427e-03   2.8448000e-01   5.9481748e-03   7.1074423e-02   5.3248511e-03
